tower,Persuade,1
routines,Persuade,8
technique,Persuade,2
done,Persuade,176
properly,Persuade,38
efficiently,Persuade,11
if,Persuade,940
save,Persuade,57
waste,Persuade,83
precious,Persuade,4
already,Persuade,94
has,Persuade,808
place,Persuade,143
not,Persuade,2663
just,Persuade,530
laying,Persuade,7
around,Persuade,184
anywhere,Persuade,16
workplace,Persuade,26
boss,Persuade,12
asked,Persuade,38
provide,Persuade,131
some,Persuade,616
documents,Persuade,9
his,Persuade,739
office,Persuade,30
immediately,Persuade,16
that,Persuade,5517
gave,Persuade,46
ago,Persuade,19
but,Persuade,1133
desk,Persuade,15
area,Persuade,43
total,Persuade,32
mess,Persuade,22
mean,Persuade,77
papers,Persuade,23
everywhere,Persuade,14
food,Persuade,211
residue,Persuade,1
trash,Persuade,15
all,Persuade,841
over,Persuade,305
gone,Persuade,22
find,Persuade,168
piece,Persuade,22
document,Persuade,8
under,Persuade,61
had,Persuade,513
specific,Persuade,92
where,Persuade,334
keep,Persuade,155
important,Persuade,258
from,Persuade,1347
then,Persuade,329
could,Persuade,445
easily,Persuade,71
pulled,Persuade,6
saving,Persuade,21
energy,Persuade,19
putting,Persuade,35
yourself,Persuade,52
danger,Persuade,19
losing,Persuade,24
job,Persuade,301
now,Persuade,168
knows,Persuade,29
appreciated,Persuade,3
professional,Persuade,148
work,Persuade,653
environment,Persuade,115
first,Persuade,220
impressions,Persuade,4
means,Persuade,100
lot,Persuade,194
especially,Persuade,104
todays,Persuade,72
society,Persuade,264
so,Persuade,641
key,Persuade,49
appear,Persuade,15
be,Persuade,2583
confidence,Persuade,25
can,Persuade,1573
described,Persuade,17
as,Persuade,2174
belief,Persuade,31
ones,Persuade,138
ability,Persuade,112
succeed,Persuade,41
used,Persuade,420
advantage,Persuade,70
when,Persuade,851
trying,Persuade,103
get,Persuade,617
raise,Persuade,46
observing,Persuade,9
candidate,Persuade,9
one,Persuade,765
them,Persuade,994
improves,Persuade,7
productivity,Persuade,12
by,Persuade,1445
end,Persuade,147
day,Persuade,179
will,Persuade,1053
quicker,Persuade,4
also,Persuade,736
feel,Persuade,224
comfortable,Persuade,36
efficient,Persuade,19
producing,Persuade,7
social,Persuade,680
date,Persuade,22
down,Persuade,124
she,Persuade,635
league,Persuade,6
fresh,Persuade,9
haircut,Persuade,1
new,Persuade,319
clothesaccessories,Persuade,1
other,Persuade,689
grooming,Persuade,1
tips,Persuade,2
jumpstart,Persuade,2
level,Persuade,93
overall,Persuade,94
reason,Persuade,211
considered,Persuade,84
taken,Persuade,125
more,Persuade,1205
seriously,Persuade,12
boost,Persuade,9
check,Persuade,21
with,Persuade,2177
themselves,Persuade,208
their,Persuade,2885
lead,Persuade,98
having,Persuade,330
better,Persuade,346
promotion,Persuade,5
saves,Persuade,5
finally,Persuade,43
makes,Persuade,156
easier,Persuade,57
going,Persuade,270
cited,Persuade,153
why,Persuade,352
matters,Persuade,14
3,Persuade,111
reasons,Persuade,97
,Persuade,513
trinet,Persuade,1
blog,Persuade,1
five,Persuade,78
needs,Persuade,150
glen,Persuade,1
martin,Persuade,7
limited,Persuade,34
4,Persuade,92
june,Persuade,35
2014,Persuade,67
rich,Persuade,160
vs,Persuade,44
poor,Persuade,357
does,Persuade,268
inequality,Persuade,98
still,Persuade,304
exist,Persuade,29
luther,Persuade,3
king,Persuade,17
jr,Persuade,6
was,Persuade,1473
wellknown,Persuade,13
activist,Persuade,3
spent,Persuade,49
most,Persuade,536
adult,Persuade,19
rid,Persuade,17
protests,Persuade,8
speeches,Persuade,2
american,Persuade,378
widened,Persuade,3
years,Persuade,263
changed,Persuade,55
showed,Persuade,53
signs,Persuade,8
reducing,Persuade,20
point,Persuade,134
gap,Persuade,104
between,Persuade,236
wealthy,Persuade,115
established,Persuade,20
impossible,Persuade,35
achieve,Persuade,53
dream,Persuade,197
taxes,Persuade,91
high,Persuade,376
educational,Persuade,74
opportunities,Persuade,115
racial,Persuade,54
exists,Persuade,26
paying,Persuade,66
topic,Persuade,54
americans,Persuade,185
like,Persuade,527
talk,Persuade,85
low,Persuade,80
income,Persuade,110
earners,Persuade,2
pew,Persuade,3
research,Persuade,468
than,Persuade,604
likely,Persuade,135
due,Persuade,271
compared,Persuade,64
do,Persuade,979
bother,Persuade,4
decide,Persuade,28
results,Persuade,84
higher,Persuade,226
another,Persuade,239
source,Persuade,49
marcus,Persuade,1
hawkins,Persuade,2
thoughtco,Persuade,2
believes,Persuade,23
raising,Persuade,17
spread,Persuade,21
burden,Persuade,17
costs,Persuade,38
which,Persuade,610
eventually,Persuade,36
hurt,Persuade,43
lower,Persuade,141
harder,Persuade,82
lowincome,Persuade,16
survive,Persuade,18
institute,Persuade,17
taxation,Persuade,4
economic,Persuade,65
policy,Persuade,59
released,Persuade,13
study,Persuade,273
2015,Persuade,79
assessing,Persuade,9
fairness,Persuade,6
state,Persuade,118
tax,Persuade,65
systems,Persuade,23
system,Persuade,134
fundamentally,Persuade,2
unfair,Persuade,37
taking,Persuade,140
greater,Persuade,42
share,Persuade,45
middleincome,Persuade,4
families,Persuade,136
added,Persuade,18
local,Persuade,29
indirectly,Persuade,3
contributing,Persuade,7
growing,Persuade,59
taxing,Persuade,3
households,Persuade,20
significantly,Persuade,27
rates,Persuade,76
taxpayers,Persuade,1
result,Persuade,86
proved,Persuade,19
payment,Persuade,12
equal,Persuade,54
fair,Persuade,40
obviously,Persuade,12
affect,Persuade,123
regardless,Persuade,38
addition,Persuade,44
children,Persuade,224
robert,Persuade,10
putnam,Persuade,1
political,Persuade,55
scientist,Persuade,28
once,Persuade,117
said,Persuade,133
smart,Persuade,5
kids,Persuade,59
less,Persuade,198
graduate,Persuade,47
college,Persuade,735
dumb,Persuade,3
schools,Persuade,154
advantages,Persuade,17
available,Persuade,56
mostly,Persuade,46
backgrounds,Persuade,24
opportunity,Persuade,121
attend,Persuade,59
private,Persuade,69
students,Persuade,1983
public,Persuade,290
open,Persuade,41
ultimately,Persuade,24
top,Persuade,75
resources,Persuade,95
help,Persuade,521
become,Persuade,184
successful,Persuade,78
however,Persuade,324
adequate,Persuade,14
provided,Persuade,45
use,Persuade,509
solely,Persuade,14
rely,Persuade,20
government,Persuade,228
funds,Persuade,26
education,Persuade,612
tool,Persuade,19
determine,Persuade,35
individual,Persuade,105
would,Persuade,793
living,Persuade,158
difference,Persuade,38
status,Persuade,49
chance,Persuade,91
build,Persuade,29
lives,Persuade,291
obtain,Persuade,39
were,Persuade,847
did,Persuade,307
enough,Persuade,170
information,Persuade,388
god,Persuade,122
been,Persuade,422
pressing,Persuade,6
issue,Persuade,115
united,Persuade,173
occurs,Persuade,8
factor,Persuade,56
prevents,Persuade,11
achieving,Persuade,21
dreams,Persuade,32
take,Persuade,364
serious,Persuade,39
janelle,Persuade,1
jones,Persuade,9
analyst,Persuade,1
wealth,Persuade,76
larger,Persuade,19
wage,Persuade,34
race,Persuade,81
average,Persuade,110
white,Persuade,100
seven,Persuade,13
times,Persuade,150
black,Persuade,232
workers,Persuade,86
reached,Persuade,13
up,Persuade,527
267,Persuade,1
181,Persuade,1
making,Persuade,186
2522,Persuade,1
hour,Persuade,60
while,Persuade,330
made,Persuade,233
1849,Persuade,1
whether,Persuade,127
choose,Persuade,65
accept,Persuade,11
addressed,Persuade,19
prevented,Persuade,9
color,Persuade,48
skin,Persuade,37
judging,Persuade,8
appearance,Persuade,23
cannot,Persuade,137
give,Persuade,209
actual,Persuade,39
representation,Persuade,6
fact,Persuade,208
judged,Persuade,14
assume,Persuade,37
different,Persuade,430
tone,Persuade,14
supposed,Persuade,38
small,Persuade,88
jobs,Persuade,172
bigger,Persuade,22
persons,Persuade,77
downgraded,Persuade,1
class,Persuade,349
each,Persuade,213
capabilities,Persuade,7
own,Persuade,266
opponents,Persuade,34
views,Persuade,92
present,Persuade,76
several,Persuade,110
arguments,Persuade,40
believe,Persuade,278
hard,Persuade,237
held,Persuade,19
accountable,Persuade,7
payments,Persuade,9
decision,Persuade,40
further,Persuade,77
there,Persuade,769
institutes,Persuade,4
furthermore,Persuade,34
argue,Persuade,106
races,Persuade,10
african,Persuade,140
hispanics,Persuade,8
expected,Persuade,41
stay,Persuade,108
mechanics,Persuade,2
may,Persuade,513
refuted,Persuade,24
studies,Persuade,107
wages,Persuade,20
inadequate,Persuade,5
incomes,Persuade,8
losses,Persuade,3
crime,Persuade,89
poverty,Persuade,314
homelessness,Persuade,30
valid,Persuade,24
increased,Persuade,43
negatively,Persuade,36
impact,Persuade,122
economy,Persuade,45
destruction,Persuade,4
rather,Persuade,102
construction,Persuade,11
relation,Persuade,26
able,Persuade,305
half,Persuade,43
directed,Persuade,12
basically,Persuade,23
stop,Persuade,61
lazy,Persuade,35
instead,Persuade,136
risk,Persuade,66
loans,Persuade,9
know,Persuade,313
back,Persuade,144
lifestyle,Persuade,24
opposed,Persuade,17
trust,Persuade,74
parents,Persuade,90
money,Persuade,529
resource,Persuade,21
lastly,Persuade,33
typically,Persuade,18
hispanic,Persuade,15
determination,Persuade,2
members,Persuade,53
family,Persuade,483
tend,Persuade,65
sixtyfour,Persuade,1
percent,Persuade,134
females,Persuade,16
fifty,Persuade,3
males,Persuade,34
hold,Persuade,49
whitecollar,Persuade,1
positions,Persuade,20
twopercent,Persuade,1
executives,Persuade,2
fortune,Persuade,4
500,Persuade,5
companies,Persuade,117
everyone,Persuade,167
capable,Persuade,24
breaking,Persuade,10
misconceptions,Persuade,2
conclusion,Persuade,90
looked,Persuade,36
upon,Persuade,59
live,Persuade,186
f,Persuade,8
prove,Persuade,51
worthy,Persuade,8
essay,Persuade,150
2,Persuade,115
kambilis,Persuade,11
coming,Persuade,50
age,Persuade,107
adichies,Persuade,4
novel,Persuade,37
purple,Persuade,13
hibiscus,Persuade,13
protagonist,Persuade,5
additionally,Persuade,11
fills,Persuade,1
narrator,Persuade,3
kambili,Persuade,65
15yearold,Persuade,1
young,Persuade,256
lady,Persuade,8
enugu,Persuade,1
nigeria,Persuade,1
her,Persuade,1223
major,Persuade,181
aspect,Persuade,29
readers,Persuade,36
presented,Persuade,35
musings,Persuade,2
emotions,Persuade,31
content,Persuade,29
must,Persuade,171
face,Persuade,98
challenges,Persuade,22
throughout,Persuade,100
managing,Persuade,8
many,Persuade,854
conflicts,Persuade,19
emerge,Persuade,4
constantly,Persuade,45
anticipated,Persuade,3
effective,Persuade,50
tyrannical,Persuade,4
father,Persuade,93
eugene,Persuade,26
achike,Persuade,1
bildungsroman,Persuade,1
development,Persuade,60
herself,Persuade,34
timid,Persuade,5
religious,Persuade,15
dutiful,Persuade,1
figured,Persuade,6
after,Persuade,258
dad,Persuade,1
shown,Persuade,75
opening,Persuade,9
sections,Persuade,6
construe,Persuade,2
exceptionally,Persuade,3
dreadful,Persuade,1
papa,Persuade,33
says,Persuade,104
needed,Persuade,90
him,Persuade,174
smile,Persuade,3
lit,Persuade,2
warmed,Persuade,1
inside,Persuade,37
come,Persuade,178
second,Persuade,63
stained,Persuade,1
failure,Persuade,24
adichie,Persuade,14
39,Persuade,10
quote,Persuade,31
clarifies,Persuade,2
urgent,Persuade,1
dads,Persuade,2
endorsement,Persuade,2
fears,Persuade,5
bombing,Persuade,1
school,Persuade,522
considering,Persuade,35
push,Persuade,24
ahead,Persuade,21
appears,Persuade,10
clearer,Persuade,2
realized,Persuade,16
proper,Persuade,63
scrutinize,Persuade,5
expert,Persuade,4
vital,Persuade,22
remaining,Persuade,5
portrayed,Persuade,11
restrained,Persuade,1
foremost,Persuade,1
parts,Persuade,27
often,Persuade,151
thoughts,Persuade,46
regarding,Persuade,29
certain,Persuade,120
circumstances,Persuade,31
instance,Persuade,57
meant,Persuade,31
say,Persuade,166
am,Persuade,66
sorry,Persuade,4
broke,Persuade,10
figurines,Persuade,2
words,Persuade,50
came,Persuade,72
im,Persuade,19
mama,Persuade,10
10,Persuade,63
demonstrates,Persuade,7
dread,Persuade,1
try,Persuade,84
convey,Persuade,3
later,Persuade,84
cleared,Persuade,3
home,Persuade,90
invest,Persuade,16
aunt,Persuade,8
ifeoma,Persuade,13
amid,Persuade,2
developed,Persuade,39
others,Persuade,242
papas,Persuade,6
solid,Persuade,7
convictions,Persuade,1
believed,Persuade,60
privately,Persuade,2
expressed,Persuade,8
recently,Persuade,23
chapters,Persuade,1
demonstrate,Persuade,5
numerous,Persuade,21
autonomous,Persuade,11
activities,Persuade,52
forth,Persuade,12
expressions,Persuade,2
contemplations,Persuade,3
takes,Persuade,53
behind,Persuade,92
fathers,Persuade,8
move,Persuade,52
word,Persuade,43
offers,Persuade,25
occasions,Persuade,2
cousins,Persuade,4
aptitudes,Persuade,1
included,Persuade,19
educated,Persuade,35
religion,Persuade,65
discovers,Persuade,5
doesnt,Persuade,81
need,Persuade,379
follow,Persuade,51
shadow,Persuade,3
book,Persuade,79
composed,Persuade,2
narrative,Persuade,8
since,Persuade,244
story,Persuade,180
inward,Persuade,1
happens,Persuade,30
likewise,Persuade,9
faces,Persuade,9
few,Persuade,81
difficulties,Persuade,13
notwithstanding,Persuade,2
contentions,Persuade,1
occurring,Persuade,18
develop,Persuade,52
conquered,Persuade,1
fear,Persuade,50
growth,Persuade,44
faith,Persuade,243
independent,Persuade,14
beginning,Persuade,27
v,Persuade,18
we,Persuade,666
unorthodox,Persuade,1
quick,Persuade,17
judge,Persuade,42
run,Persuade,54
our,Persuade,402
head,Persuade,19
possible,Persuade,105
usually,Persuade,69
problem,Persuade,181
seen,Persuade,97
epitome,Persuade,3
human,Persuade,150
self,Persuade,13
awareness,Persuade,51
subconscious,Persuade,1
mind,Persuade,92
categorizes,Persuade,1
ideals,Persuade,2
minimalistic,Persuade,1
goes,Persuade,100
sloppiness,Persuade,16
strong,Persuade,61
degree,Persuade,138
fully,Persuade,45
organized,Persuade,32
neatest,Persuade,4
situations,Persuade,52
headhigh,Persuade,1
regard,Persuade,13
sometimes,Persuade,90
too,Persuade,152
envy,Persuade,2
wondered,Persuade,3
almost,Persuade,81
ridiculous,Persuade,13
cleanest,Persuade,2
ever,Persuade,60
met,Persuade,25
vacuums,Persuade,1
floors,Persuade,1
twice,Persuade,14
cleans,Persuade,1
straightens,Persuade,1
slightest,Persuade,3
gets,Persuade,44
bed,Persuade,4
unmade,Persuade,1
insane,Persuade,6
actually,Persuade,139
single,Persuade,25
showing,Persuade,28
little,Persuade,106
relate,Persuade,44
seemingly,Persuade,2
permanently,Persuade,1
instances,Persuade,9
instability,Persuade,3
clutter,Persuade,12
everyones,Persuade,12
question,Persuade,71
messy,Persuade,30
possibly,Persuade,40
supreme,Persuade,5
beings,Persuade,14
innate,Persuade,1
cleanliness,Persuade,39
normal,Persuade,36
agree,Persuade,50
statement,Persuade,28
very,Persuade,302
easy,Persuade,85
consumed,Persuade,15
junk,Persuade,2
offset,Persuade,2
attempt,Persuade,12
maintain,Persuade,20
perfect,Persuade,52
image,Persuade,17
inferior,Persuade,8
cases,Persuade,51
look,Persuade,138
gratification,Persuade,1
minds,Persuade,32
seems,Persuade,51
deem,Persuade,2
form,Persuade,99
organization,Persuade,49
bedroom,Persuade,8
ask,Persuade,56
friend,Persuade,42
no,Persuade,666
matter,Persuade,90
emphasize,Persuade,13
item,Persuade,27
lost,Persuade,45
consider,Persuade,46
exactly,Persuade,21
instantaneously,Persuade,1
its,Persuade,352
benefits,Persuade,181
comes,Persuade,141
preference,Persuade,7
perceive,Persuade,6
sway,Persuade,2
choice,Persuade,67
sloppiest,Persuade,1
caring,Persuade,18
might,Persuade,106
earth,Persuade,17
differentiate,Persuade,4
type,Persuade,103
worst,Persuade,17
cant,Persuade,76
best,Persuade,174
diagnostic,Persuade,10
brent,Persuade,23
staples,Persuade,51
men,Persuade,131
space,Persuade,63
audience,Persuade,35
journey,Persuade,11
discovery,Persuade,17
uses,Persuade,83
experiences,Persuade,161
let,Persuade,38
reader,Persuade,38
man,Persuade,86
brings,Persuade,29
closing,Persuade,15
stating,Persuade,26
strategies,Persuade,35
threatening,Persuade,19
behavior,Persuade,53
shouldnt,Persuade,33
adopt,Persuade,3
such,Persuade,409
world,Persuade,314
okay,Persuade,13
presence,Persuade,27
walking,Persuade,20
loby,Persuade,1
building,Persuade,14
apear,Persuade,1
skittish,Persuade,2
frighten,Persuade,1
seem,Persuade,73
following,Persuade,38
nervous,Persuade,9
perceived,Persuade,14
dangerous,Persuade,20
hazard,Persuade,3
itself,Persuade,32
teach,Persuade,73
old,Persuade,51
alike,Persuade,12
afraid,Persuade,25
whistles,Persuade,2
melodies,Persuade,7
beethoven,Persuade,7
vivaldi,Persuade,5
hes,Persuade,4
subway,Persuade,3
station,Persuade,6
calm,Persuade,4
gives,Persuade,73
ease,Persuade,6
mugger,Persuade,4
wouldnt,Persuade,41
warbling,Persuade,1
bright,Persuade,4
sunny,Persuade,7
selections,Persuade,4
compares,Persuade,7
cowbell,Persuade,2
hikers,Persuade,2
wear,Persuade,7
theyre,Persuade,67
bear,Persuade,8
country,Persuade,86
presenting,Persuade,3
himself,Persuade,30
non,Persuade,4
doing,Persuade,145
friendly,Persuade,6
approachable,Persuade,2
describe,Persuade,14
everyday,Persuade,58
litteral,Persuade,1
sense,Persuade,75
walks,Persuade,4
away,Persuade,160
classical,Persuade,4
tunes,Persuade,1
safe,Persuade,48
taught,Persuade,78
blackmen,Persuade,1
threat,Persuade,25
case,Persuade,121
change,Persuade,178
allowing,Persuade,36
targeted,Persuade,9
lavish,Persuade,1
media,Persuade,372
spending,Persuade,33
billions,Persuade,11
dollars,Persuade,78
nice,Persuade,12
cars,Persuade,11
clothes,Persuade,31
homes,Persuade,36
terminated,Persuade,1
realize,Persuade,84
acquiring,Persuade,7
close,Persuade,51
acquire,Persuade,11
strive,Persuade,14
america,Persuade,117
promised,Persuade,5
working,Persuade,162
long,Persuade,125
hours,Persuade,72
minimum,Persuade,40
earn,Persuade,45
earning,Persuade,7
off,Persuade,185
slim,Persuade,3
disadvantage,Persuade,18
automatically,Persuade,8
corporations,Persuade,6
paychecks,Persuade,2
funding,Persuade,44
percentage,Persuade,33
even,Persuade,515
though,Persuade,216
barely,Persuade,20
tables,Persuade,1
1,Persuade,193
contribute,Persuade,26
millions,Persuade,55
input,Persuade,5
disadvantages,Persuade,12
truth,Persuade,24
unauthorized,Persuade,3
immigrants,Persuade,10
approximately,Persuade,18
8,Persuade,40
wealthier,Persuade,5
whole,Persuade,77
regressive,Persuade,1
6,Persuade,45
million,Persuade,75
file,Persuade,2
year,Persuade,156
undocumented,Persuade,2
15,Persuade,33
billion,Persuade,19
security,Persuade,81
eligible,Persuade,1
williamson,Persuade,3
vanessa,Persuade,6
riches,Persuade,7
found,Persuade,162
loopholes,Persuade,3
ultrarich,Persuade,1
nothing,Persuade,82
inheritance,Persuade,2
exemption,Persuade,1
levels,Persuade,42
estate,Persuade,3
53,Persuade,8
per,Persuade,38
106,Persuade,1
couple,Persuade,25
35,Persuade,15
7,Persuade,61
taxed,Persuade,13
45,Persuade,12
rate,Persuade,96
sheet,Persuade,4
codes,Persuade,7
only,Persuade,604
creating,Persuade,64
same,Persuade,247
depending,Persuade,30
peoples,Persuade,76
undeniable,Persuade,2
federal,Persuade,34
lowest,Persuade,6
amount,Persuade,188
employee,Persuade,27
prevent,Persuade,55
paid,Persuade,149
unjustly,Persuade,2
helpful,Persuade,24
start,Persuade,80
known,Persuade,84
spend,Persuade,73
receive,Persuade,109
bills,Persuade,24
etc,Persuade,50
left,Persuade,79
feed,Persuade,20
clothe,Persuade,2
bernie,Persuade,7
sanders,Persuade,9
proposed,Persuade,14
legislation,Persuade,13
got,Persuade,59
thousands,Persuade,24
protest,Persuade,20
law,Persuade,116
pass,Persuade,47
national,Persuade,73
disgrace,Persuade,2
fulltime,Persuade,8
forced,Persuade,29
two,Persuade,175
three,Persuade,71
lift,Persuade,1
current,Persuade,62
725,Persuade,3
starvation,Persuade,3
raised,Persuade,55
went,Persuade,80
2009,Persuade,20
took,Persuade,97
increase,Persuade,147
cause,Persuade,119
increasing,Persuade,54
directly,Persuade,24
benefit,Persuade,126
62,Persuade,9
currently,Persuade,21
including,Persuade,34
africanamerican,Persuade,18
60,Persuade,14
latino,Persuade,7
kept,Persuade,22
inflation,Persuade,4
1968,Persuade,4
26,Persuade,14
today,Persuade,167
excuses,Persuade,2
destroy,Persuade,3
documentary,Persuade,5
park,Persuade,77
avenue,Persuade,70
power,Persuade,137
alex,Persuade,20
gibney,Persuade,27
references,Persuade,15
popular,Persuade,41
game,Persuade,38
monopoly,Persuade,5
win,Persuade,5
strategically,Persuade,2
play,Persuade,72
rigged,Persuade,4
player,Persuade,20
else,Persuade,68
billionaires,Persuade,8
luck,Persuade,4
pure,Persuade,3
greed,Persuade,7
finding,Persuade,31
loop,Persuade,2
holes,Persuade,1
influence,Persuade,93
group,Persuade,154
code,Persuade,27
called,Persuade,66
carried,Persuade,10
interest,Persuade,51
provision,Persuade,2
allows,Persuade,55
hedge,Persuade,4
equity,Persuade,8
managers,Persuade,8
steve,Persuade,6
schwarzman,Persuade,4
explaining,Persuade,21
intelligence,Persuade,11
sorts,Persuade,4
mastermind,Persuade,1
yet,Persuade,96
fingers,Persuade,5
anyone,Persuade,81
course,Persuade,125
either,Persuade,46
unemployed,Persuade,7
openings,Persuade,2
unskilled,Persuade,2
merely,Persuade,9
film,Persuade,42
director,Persuade,15
notes,Persuade,8
agrees,Persuade,7
upward,Persuade,4
mobility,Persuade,15
starting,Persuade,29
bottom,Persuade,23
ladder,Persuade,5
quadruple,Persuade,2
chances,Persuade,25
increasingly,Persuade,16
reach,Persuade,74
cost,Persuade,68
1980,Persuade,4
diploma,Persuade,22
theres,Persuade,32
ten,Persuade,27
meaning,Persuade,51
endless,Persuade,4
cycle,Persuade,18
majority,Persuade,72
towards,Persuade,120
four,Persuade,51
25,Persuade,49
older,Persuade,25
without,Persuade,475
median,Persuade,15
weekly,Persuade,4
earnings,Persuade,5
494,Persuade,3
quarter,Persuade,12
2016,Persuade,101
679,Persuade,1
graduates,Persuade,18
attended,Persuade,14
782,Persuade,1
1155,Persuade,1
bachelors,Persuade,17
1435,Persuade,1
advanced,Persuade,14
degreea,Persuade,1
masters,Persuade,6
doctoral,Persuade,3
us,Persuade,314
bureau,Persuade,22
labor,Persuade,25
statistics,Persuade,60
financial,Persuade,94
assistance,Persuade,33
health,Persuade,257
well,Persuade,338
excel,Persuade,14
outside,Persuade,60
focus,Persuade,108
motivated,Persuade,29
finishing,Persuade,6
setting,Persuade,40
certainly,Persuade,15
lasted,Persuade,4
30,Persuade,25
huge,Persuade,71
officials,Persuade,9
inform,Persuade,22
messages,Persuade,10
runs,Persuade,3
unrecognized,Persuade,2
democrats,Persuade,2
tried,Persuade,11
fight,Persuade,26
loophole,Persuade,6
ignored,Persuade,5
minority,Persuade,19
together,Persuade,71
logical,Persuade,10
excuse,Persuade,7
dropout,Persuade,10
teenagers,Persuade,10
drop,Persuade,21
outs,Persuade,3
businesses,Persuade,53
business,Persuade,114
lose,Persuade,51
barley,Persuade,1
probably,Persuade,35
support,Persuade,107
overlook,Persuade,7
column,Persuade,6
pbs,Persuade,5
broadcasting,Persuade,2
service,Persuade,55
2017,Persuade,211
wwwpbsorgnewshoureconomycolumnmuchpooractuallypaytaxesprobablythink,Persuade,1
httpsamericansfortaxfairnessorgtaxfairnessbriefingbookletfactsheettaxingwealthyamericans,Persuade,1
issues,Persuade,99
httpsberniesanderscomissuesincomeandwealthinequality,Persuade,1
2012,Persuade,49
wwwyoutubecomwatchv6niwzomasot2968s,Persuade,1
attainment,Persuade,3
economics,Persuade,13
daily,Persuade,61
wwwblsgovopubted2016mobileweeklyearningsbyeducationalattainmentinfirstquarter2016htm,Persuade,1
problems,Persuade,108
autism,Persuade,32
speaks,Persuade,34
running,Persuade,11
marathons,Persuade,2
fantastic,Persuade,2
donate,Persuade,25
TRUE,Persuade,100
blindly,Persuade,8
none,Persuade,19
wiser,Persuade,2
simply,Persuade,97
donating,Persuade,6
cover,Persuade,20
searching,Persuade,14
underneath,Persuade,1
wisely,Persuade,10
brother,Persuade,16
personally,Persuade,23
difficult,Persuade,106
child,Persuade,93
mother,Persuade,149
deal,Persuade,80
baby,Persuade,19
along,Persuade,63
sister,Persuade,8
alone,Persuade,41
throw,Persuade,20
fit,Persuade,27
screaming,Persuade,2
mom,Persuade,16
scene,Persuade,9
overstimulated,Persuade,1
drag,Persuade,2
car,Persuade,45
drive,Persuade,11
kicking,Persuade,1
twenty,Persuade,9
wants,Persuade,45
video,Persuade,62
speaking,Persuade,32
wanted,Persuade,70
bridge,Persuade,21
autistic,Persuade,12
sitting,Persuade,17
right,Persuade,184
next,Persuade,97
charity,Persuade,7
talks,Persuade,39
helping,Persuade,57
represent,Persuade,15
horrible,Persuade,12
aware,Persuade,56
bad,Persuade,81
set,Persuade,71
goodwhen,Persuade,1
page,Persuade,20
front,Persuade,14
looks,Persuade,18
convincing,Persuade,6
proven,Persuade,27
promoting,Persuade,12
solutions,Persuade,27
across,Persuade,57
spectrum,Persuade,9
lifespan,Persuade,5
advocacy,Persuade,10
supportabout,Persuade,1
into,Persuade,529
sides,Persuade,12
data,Persuade,175
collection,Persuade,18
lobbying,Persuade,2
32,Persuade,11
24,Persuade,21
fundraising,Persuade,2
budget,Persuade,27
toward,Persuade,24
aimed,Persuade,6
improving,Persuade,14
quality,Persuade,48
devoted,Persuade,5
causation,Persuade,5
