83,Biology,3
92,Biology,3
159,Biology,1
22,Biology,6
94,Biology,4
708,Biology,1
163,Biology,4
103,Biology,1
56,Biology,4
1625,Biology,1
852,Biology,4
156,Biology,1
23,Biology,8
88,Biology,4
853,Biology,2
105,Biology,2
76,Biology,5
1628,Biology,1
876,Biology,1
98,Biology,2
824,Biology,1
744,Biology,3
1705,Biology,2
735,Biology,3
78,Biology,1
160,Biology,4
26,Biology,8
778,Biology,1
785,Biology,1
1608,Biology,1
846,Biology,1
628,Biology,1
1677,Biology,1
847,Biology,2
733,Biology,1
81,Biology,2
761,Biology,1
668,Biology,1
1651,Biology,1
1037,Biology,1
72,Biology,4
1612,Biology,1
762,Biology,2
911,Biology,1
784,Biology,1
854,Biology,2
547,Biology,1
3,Biology,18
1573,Biology,1
717,Biology,1
89,Biology,3
925,Biology,1
732,Biology,3
166,Biology,2
87,Biology,1
1632,Biology,1
788,Biology,2
812,Biology,2
1691,Biology,1
1041,Biology,1
773,Biology,4
1515,Biology,1
801,Biology,1
573,Biology,2
1722,Biology,1
917,Biology,1
1595,Biology,2
857,Biology,1
893,Biology,3
1621,Biology,2
841,Biology,1
815,Biology,1
704,Biology,2
162,Biology,3
161,Biology,1
93,Biology,1
1655,Biology,2
725,Biology,1
64,Biology,3
901,Biology,1
1578,Biology,1
31,Biology,9
786,Biology,1
104,Biology,3
68,Biology,7
1669,Biology,1
915,Biology,2
1697,Biology,1
32,Biology,10
20,Biology,5
1575,Biology,1
775,Biology,1
892,Biology,1
848,Biology,1
772,Biology,1
99,Biology,3
75,Biology,2
908,Biology,1
33,Biology,3
825,Biology,2
167,Biology,3
747,Biology,1
165,Biology,1
74,Biology,1
1639,Biology,1
867,Biology,1
1702,Biology,2
789,Biology,1
1674,Biology,2
864,Biology,2
947,Biology,1
172,Biology,1
36,Biology,3
965,Biology,2
652,Biology,1
1805,Biology,2
37,Biology,2
1634,Biology,1
170,Biology,5
35,Biology,5
927,Biology,1
1718,Biology,1
1117,Biology,1
169,Biology,1
766,Biology,1
805,Biology,1
171,Biology,1
781,Biology,1
706,Biology,1
176,Biology,2
693,Biology,1
118,Biology,1
ave,Biology,12
184,Biology,2
shows,Biology,4
male,Biology,7
ath,Biology,1
m,Biology,28
1755,Biology,3
44,Biology,10
43,Biology,6
873,Biology,1
827,Biology,2
41,Biology,2
181,Biology,3
905,Biology,2
187,Biology,1
51,Biology,5
52,Biology,5
106,Biology,2
188,Biology,1
112,Biology,2
1115,Biology,1
4,Biology,1
707,Biology,1
178,Biology,1
889,Biology,1
1884,Biology,3
48,Biology,4
185,Biology,1
5,Biology,8
97,Biology,1
173,Biology,2
109,Biology,1
90,Biology,1
91,Biology,1
47,Biology,2
1095,Biology,1
60,Biology,1
1774,Biology,1
54,Biology,6
664,Biology,1
179,Biology,1
49,Biology,1
975,Biology,1
110,Biology,1
933,Biology,2
196,Biology,1
1782,Biology,2
45,Biology,3
986,Biology,2
0,Biology,1
13,Biology,2
ranges,Biology,1
varied,Biology,1
showing,Biology,2
nonsmoking,Biology,1
53,Biology,1
figure,Biology,6
scatter,Biology,6
plot,Biology,6
against,Biology,6
subjects,Biology,4
heights,Biology,1
suggested,Biology,3
increased,Biology,13
pearsons,Biology,3
coefficient,Biology,3
indicated,Biology,3
significant,Biology,8
because,Biology,4
calculated,Biology,3
value,Biology,6
exceeded,Biology,2
tabulated,Biology,3
201,Biology,3
null,Biology,4
therefore,Biology,5
rejected,Biology,4
two,Biology,6
less,Biology,1
discussion,Biology,1
begin,Biology,1
corresponding,Biology,3
increase,Biology,3
supported,Biology,2
possible,Biology,3
reason,Biology,4
due,Biology,4
thoracic,Biology,3
cavity,Biology,3
heshe,Biology,1
lungs,Biology,4
having,Biology,2
space,Biology,3
volumes,Biology,1
another,Biology,1
accurately,Biology,2
considering,Biology,2
strongly,Biology,1
correlate,Biology,1
make,Biology,2
prediction,Biology,2
showed,Biology,2
meaning,Biology,1
definite,Biology,1
decrease,Biology,1
support,Biology,1
underlying,Biology,2
why,Biology,1
impact,Biology,3
since,Biology,2
oxygen,Biology,1
transported,Biology,1
much,Biology,1
inhaled,Biology,1
exhaled,Biology,1
zou,Biology,2
but,Biology,1
focused,Biology,2
already,Biology,1
ill,Biology,1
current,Biology,1
healthy,Biology,1
year,Biology,1
olds,Biology,1
thus,Biology,1
medical,Biology,2
issue,Biology,1
mentioned,Biology,2
before,Biology,1
meant,Biology,1
similarly,Biology,1
extra,Biology,1
allow,Biology,1
volume,Biology,1
trying,Biology,1
discover,Biology,1
ethnic,Biology,2
differences,Biology,3
function,Biology,2
explained,Biology,1
influence,Biology,1
trivial,Biology,1
whittaker,Biology,2
2004,Biology,1
differed,Biology,1
difference,Biology,3
children,Biology,1
611,Biology,1
range,Biology,1
reached,Biology,2
limit,Biology,1
yet,Biology,1
1734,Biology,1
account,Biology,1
higher,Biology,3
fact,Biology,1
causing,Biology,1
them,Biology,1
same,Biology,2
result,Biology,2
tended,Biology,1
finding,Biology,2
when,Biology,2
observing,Biology,1
regarding,Biology,2
athleticism,Biology,3
strong,Biology,1
whole,Biology,1
sample,Biology,2
enough,Biology,1
objectively,Biology,1
observe,Biology,1
negative,Biology,1
determined,Biology,1
type,Biology,1
specified,Biology,1
best,Biology,1
training,Biology,1
wise,Biology,1
experiment,Biology,1
done,Biology,1
findings,Biology,1
show,Biology,2
most,Biology,1
bigger,Biology,1
cavities,Biology,1
general,Biology,1
future,Biology,1
should,Biology,2
looked,Biology,1
depth,Biology,1
across,Biology,1
groups,Biology,1
focusing,Biology,1
particular,Biology,1
sufficient,Biology,1
acknowledgements,Biology,1
professor,Biology,1
dr,Biology,1
smith,Biology,1
literature,Biology,1
cited,Biology,1
magliocchetti,Biology,1
spagnolo,Biology,1
di,Biology,1
monaco,Biology,1
migliorino,Biology,1
mr,Biology,1
menotti,Biology,1
1996,Biology,1
spirometric,Biology,1
equations,Biology,1
italians,Biology,1
718,Biology,1
european,Biology,1
journal,Biology,1
epidemiology,Biology,1
123,Biology,1
263277,Biology,1
tl,Biology,1
hutchinsons,Biology,1
mysterious,Biology,1
machine,Biology,1
revisited,Biology,1
1215,Biology,1
219223,Biology,1
rr,Biology,1
stephens,Biology,1
td,Biology,1
tate,Biology,1
skkaraju,Biology,1
ar,Biology,1
eckel,Biology,1
regan,Biology,1
jl,Biology,1
russo,Biology,1
af,Biology,1
vanputte,Biology,1
cl,Biology,1
anatomy,Biology,1
physiology,Biology,1
8th,Biology,1
ed,Biology,1
boston,Biology,1
mcgrawhill,Biology,1
sutton,Biology,1
aj,Biology,1
beardsmore,Biology,1
cs,Biology,1
2005,Biology,1
archives,Biology,1
childhood,Biology,1
fetal,Biology,1
neonatal,Biology,1
edition,Biology,1
423428,Biology,1
mh,Biology,1
mojaddidi,Biology,1
el,Biology,2
bab,Biology,1
mf,Biology,1
nabi,Biology,1
wa,Biology,1
salem,Biology,1
composition,Biology,1
respiratory,Biology,1
functions,Biology,1
style,Biology,1
among,Biology,1
biomedical,Biology,1
research,Biology,1
263,Biology,1
567574,Biology,1
sasaki,Biology,1
je,Biology,1
wang,Biology,1
h,Biology,1
xiao,Biology,1
z,Biology,1
fang,Biology,1
o,Biology,1
zhang,Biology,1
systematic,Biology,1
review,Biology,1
metaanalysis,Biology,1
baduanjin,Biology,1
qigong,Biology,1
benefits,Biology,1
randomized,Biology,1
controlled,Biology,1
evidencebased,Biology,1
complementary,Biology,1
alternative,Biology,1
medicine,Biology,1
117,Biology,1
results,Biology,1
spirometry,Biology,5
data,Biology,5
for,Biology,14
female,Biology,5
n,Biology,164
71,Biology,2
ages,Biology,2
17,Biology,6
to,Biology,29
24,Biology,14
principles,Biology,8
of,Biology,20
biology,Biology,8
students,Biology,8
were,Biology,8
variable,Biology,2
table,Biology,14
1,Biology,9
their,Biology,14
average,Biology,17
vc,Biology,22
standing,Biology,24
ranged,Biology,15
from,Biology,25
18,Biology,73
39,Biology,7
l,Biology,42
with,Biology,4
an,Biology,7
overall,Biology,9
28,Biology,23
while,Biology,3
sitting,Biology,10
42,Biology,8
averaging,Biology,4
females,Biology,2
in,Biology,8
height,Biology,9
150,Biology,3
183,Biology,4
cm,Biology,27
1649,Biology,2
and,Biology,20
chest,Biology,8
circumference,Biology,8
a,Biology,9
low,Biology,1
67,Biology,3
high,Biology,1
127,Biology,3
875,Biology,3
the,Biology,17
heartbeats,Biology,3
per,Biology,6
minute,Biology,6
bpm,Biology,6
504,Biology,3
100,Biology,5
765,Biology,2
there,Biology,8
only,Biology,1
2,Biology,17
smokers,Biology,4
nonsmokers,Biology,1
69,Biology,2
respectively,Biology,3
averages,Biology,3
athletes,Biology,4
27,Biology,11
fall,Biology,6
2017,Biology,6
sex,Biology,2
age,Biology,7
yrs,Biology,1
ht,Biology,4
vcst,Biology,4
vcsi,Biology,4
ch,Biology,4
cir,Biology,4
rpr,Biology,4
smoker,Biology,2
athlete,Biology,1
f,Biology,71
164,Biology,4
21,Biology,10
84,Biology,4
667,Biology,4
19,Biology,22
168,Biology,10
82,Biology,3
813,Biology,2
y,Biology,39
86,Biology,1
80,Biology,7
152,Biology,1
83,Biology,3
92,Biology,3
159,Biology,1
22,Biology,6
94,Biology,4
708,Biology,1
163,Biology,4
103,Biology,1
56,Biology,4
1625,Biology,1
852,Biology,4
156,Biology,1
23,Biology,8
88,Biology,4
853,Biology,2
105,Biology,2
76,Biology,5
1628,Biology,1
876,Biology,1
98,Biology,2
824,Biology,1
744,Biology,3
1705,Biology,2
25,Biology,12
735,Biology,3
78,Biology,1
160,Biology,4
26,Biology,8
778,Biology,1
785,Biology,1
1608,Biology,1
846,Biology,1
628,Biology,1
1677,Biology,1
847,Biology,2
733,Biology,1
81,Biology,2
761,Biology,1
668,Biology,1
1651,Biology,1
1037,Biology,1
72,Biology,4
1612,Biology,1
762,Biology,2
911,Biology,1
784,Biology,1
854,Biology,2
547,Biology,1
3,Biology,18
1573,Biology,1
717,Biology,1
89,Biology,3
29,Biology,9
925,Biology,1
732,Biology,3
166,Biology,2
87,Biology,1
1632,Biology,1
788,Biology,2
812,Biology,2
1691,Biology,1
1041,Biology,1
773,Biology,4
1515,Biology,1
801,Biology,1
573,Biology,2
1722,Biology,1
917,Biology,1
1595,Biology,2
857,Biology,1
893,Biology,3
1621,Biology,2
34,Biology,14
841,Biology,1
815,Biology,1
704,Biology,2
162,Biology,3
161,Biology,1
93,Biology,1
1655,Biology,2
725,Biology,1
64,Biology,3
901,Biology,1
1578,Biology,1
31,Biology,9
786,Biology,1
104,Biology,3
68,Biology,7
1669,Biology,1
915,Biology,2
1697,Biology,1
32,Biology,10
20,Biology,5
1575,Biology,1
775,Biology,1
892,Biology,1
848,Biology,1
772,Biology,1
99,Biology,3
75,Biology,2
908,Biology,1
33,Biology,3
825,Biology,2
96,Biology,10
167,Biology,3
747,Biology,1
165,Biology,1
74,Biology,1
1639,Biology,1
867,Biology,1
1702,Biology,2
789,Biology,1
1674,Biology,2
864,Biology,2
947,Biology,1
172,Biology,1
36,Biology,3
965,Biology,2
652,Biology,1
1805,Biology,2
37,Biology,2
1634,Biology,1
170,Biology,5
35,Biology,5
927,Biology,1
1718,Biology,1
1117,Biology,1
169,Biology,1
766,Biology,1
38,Biology,5
805,Biology,1
171,Biology,1
781,Biology,1
706,Biology,1
176,Biology,2
693,Biology,1
118,Biology,1
,Biology,30
ave,Biology,12
184,Biology,2
shows,Biology,4
male,Biology,6
also,Biology,3
ath,Biology,1
m,Biology,25
1755,Biology,3
44,Biology,9
43,Biology,6
873,Biology,1
827,Biology,2
41,Biology,2
181,Biology,3
905,Biology,1
187,Biology,1
51,Biology,5
52,Biology,5
106,Biology,2
188,Biology,1
112,Biology,2
1115,Biology,1
4,Biology,1
707,Biology,1
178,Biology,1
889,Biology,1
1884,Biology,3
48,Biology,4
185,Biology,1
5,Biology,8
97,Biology,1
173,Biology,2
109,Biology,1
90,Biology,1
91,Biology,1
47,Biology,2
1095,Biology,1
60,Biology,1
1774,Biology,1
54,Biology,6
664,Biology,1
179,Biology,1
49,Biology,1
975,Biology,1
110,Biology,1
933,Biology,2
196,Biology,1
1782,Biology,2
45,Biology,2
986,Biology,2
0,Biology,1
13,Biology,2
males,Biology,3
ranges,Biology,1
they,Biology,1
varied,Biology,1
showing,Biology,2
no,Biology,6
nonsmoking,Biology,1
had,Biology,1
that,Biology,9
53,Biology,1
vcs,Biology,5
blank,Biology,2
nonathletes,Biology,1
figure,Biology,6
scatter,Biology,6
plot,Biology,6
against,Biology,6
all,Biology,3
subjects,Biology,3
heights,Biology,1
suggested,Biology,3
positive,Biology,2
correlation,Biology,6
is,Biology,3
as,Biology,2
increased,Biology,4
pearsons,Biology,3
coefficient,Biology,3
analysis,Biology,3
indicated,Biology,3
was,Biology,8
significant,Biology,6
relationship,Biology,6
between,Biology,7
because,Biology,3
calculated,Biology,3
value,Biology,6
715,Biology,2
exceeded,Biology,2
tabulated,Biology,3
201,Biology,3
at,Biology,3
p,Biology,6
5,Biology,6
r,Biology,3
null,Biology,3
hypothesis,Biology,3
which,Biology,3
stated,Biology,3
therefore,Biology,3
rejected,Biology,3
vital,Biology,3
capacity,Biology,3
ranging,Biology,3
years,Biology,3
old,Biology,3
heart,Biology,3
beats,Biology,3
two,Biology,1
124,Biology,2
less,Biology,1
than,Biology,1
can,Biology,1
not,Biology,1
be,Biology,1
449,Biology,2
introduction,Biology,1
numererous,Biology,1
authors,Biology,1
have,Biology,2
examined,Biology,1
vital,Biology,1
capacity,Biology,1
vc,Biology,11
and,Biology,11
the,Biology,14
factors,Biology,4
that,Biology,4
influence,Biology,2
it,Biology,1
these,Biology,3
may,Biology,2
include,Biology,1
but,Biology,1
are,Biology,2
not,Biology,1
limited,Biology,1
to,Biology,4
stature,Biology,2
age,Biology,2
gender,Biology,2
health,Biology,1
status,Biology,1
lifestyle,Biology,2
in,Biology,7
official,Biology,1
journal,Biology,1
of,Biology,7
american,Biology,1
college,Biology,3
chest,Biology,3
physicians,Biology,1
is,Biology,4
defined,Biology,1
as,Biology,5
volume,Biology,1
exhaled,Biology,1
air,Biology,1
from,Biology,3
fully,Biology,2
inflated,Biology,2
lungs,Biology,2
petty,Biology,2
2002,Biology,2
many,Biology,1
links,Biology,1
been,Biology,2
found,Biology,1
between,Biology,3
individuals,Biology,3
traits,Biology,1
their,Biology,1
values,Biology,2
for,Biology,3
example,Biology,2
younger,Biology,1
typically,Biology,1
display,Biology,1
increased,Biology,1
do,Biology,1
taller,Biology,1
trained,Biology,1
athletes,Biology,1
seeley,Biology,1
et,Biology,2
al,Biology,2
2008,Biology,1
furthermore,Biology,1
a,Biology,6
link,Biology,1
has,Biology,2
also,Biology,1
discovered,Biology,1
sex,Biology,1
an,Biology,1
individual,Biology,1
arnett,Biology,1
1935,Biology,1
some,Biology,1
additional,Biology,1
studied,Biology,1
circumference,Biology,2
resting,Biology,2
pulse,Biology,3
rate,Biology,3
whether,Biology,1
subject,Biology,1
smoker,Biology,1
or,Biology,1
nonsmoker,Biology,1
spirometer,Biology,1
instrument,Biology,1
which,Biology,2
measures,Biology,2
was,Biology,5
invented,Biology,1
by,Biology,3
john,Biology,1
hutchinson,Biology,1
airflow,Biology,1
over,Biology,1
time,Biology,1
liters,Biology,1
spirometry,Biology,4
numerous,Biology,1
useful,Biology,1
applications,Biology,1
stated,Biology,1
study,Biology,3
on,Biology,3
patients,Biology,2
with,Biology,2
duchenne,Biology,1
muscular,Biology,1
dystrophy,Biology,1
repeated,Biology,1
spirometric,Biology,1
measurement,Biology,1
provides,Biology,1
simple,Biology,1
relatively,Biology,1
powerful,Biology,1
means,Biology,1
assessing,Biology,1
disease,Biology,1
progression,Biology,1
should,Biology,1
be,Biology,2
considered,Biology,1
when,Biology,1
planning,Biology,1
treatment,Biology,1
trials,Biology,1
phillips,Biology,1
2001,Biology,1
purpose,Biology,1
this,Biology,5
investigate,Biology,1
if,Biology,1
there,Biology,1
relationship,Biology,1
other,Biology,3
parameters,Biology,3
such,Biology,1
height,Biology,1
radial,Biology,2
etc,Biology,1
paper,Biology,1
will,Biology,1
contribute,Biology,1
existing,Biology,1
studies,Biology,1
topic,Biology,1
reconfirming,Biology,1
fact,Biology,2
affected,Biology,1
meaningful,Biology,1
way,Biology,1
work,Biology,1
specifically,Biology,1
addresses,Biology,1
young,Biology,1
adults,Biology,1
experiment,Biology,1
done,Biology,1
only,Biology,1
students,Biology,2
overall,Biology,1
objective,Biology,1
collect,Biology,1
data,Biology,1
would,Biology,1
scrutinized,Biology,1
affecting,Biology,1
hypothesis,Biology,1
tested,Biology,1
correlated,Biology,1
including,Biology,1
materials,Biology,1
and,Biology,16
methods,Biology,1
the,Biology,38
spirometry,Biology,1
lab,Biology,1
that,Biology,5
was,Biology,10
performed,Biology,1
allowed,Biology,2
groups,Biology,1
of,Biology,12
university,Biology,1
principles,Biology,1
biology,Biology,1
laboratory,Biology,1
sections,Biology,1
l54,Biology,1
l55,Biology,1
l56,Biology,1
03a,Biology,1
students,Biology,5
to,Biology,14
determine,Biology,2
vital,Biology,4
capacity,Biology,4
lungs,Biology,1
is,Biology,4
maximum,Biology,2
volume,Biology,1
air,Biology,1
a,Biology,6
person,Biology,1
can,Biology,1
exhale,Biology,1
after,Biology,4
inhalation,Biology,1
when,Biology,1
vc,Biology,1
measured,Biology,2
it,Biology,2
calculated,Biology,1
by,Biology,6
liters,Biology,1
l,Biology,1
total,Biology,2
number,Biology,2
participated,Biology,1
96,Biology,1
there,Biology,1
were,Biology,3
71,Biology,1
females,Biology,1
25,Biology,1
males,Biology,1
their,Biology,1
ages,Biology,1
ranged,Biology,1
from,Biology,1
17,Biology,1
34,Biology,1
years,Biology,1
old,Biology,1
during,Biology,1
experiment,Biology,1
had,Biology,3
use,Biology,1
phipps,Biology,2
bird,Biology,2
9liter,Biology,2
wet,Biology,2
spirometer,Biology,2
measure,Biology,2
blow,Biology,1
into,Biology,1
tube,Biology,1
while,Biology,1
sitting,Biology,1
for,Biology,5
three,Biology,2
trials,Biology,3
standing,Biology,1
recorded,Biology,6
each,Biology,1
trial,Biology,1
align,Biology,1
back,Biology,1
zero,Biology,1
get,Biology,1
new,Biology,1
calculation,Biology,1
correct,Biology,1
values,Biology,1
needed,Biology,1
numbers,Biology,2
need,Biology,1
be,Biology,1
added,Biology,1
up,Biology,1
divided,Biology,1
3,Biology,1
find,Biology,1
average,Biology,2
factors,Biology,1
could,Biology,1
affect,Biology,1
are,Biology,1
measurements,Biology,1
chest,Biology,3
circumference,Biology,1
height,Biology,2
pulse,Biology,3
rate,Biology,2
taken,Biology,1
tape,Biology,1
measurer,Biology,1
used,Biology,1
put,Biology,1
around,Biology,1
persons,Biology,1
in,Biology,3
unit,Biology,1
centimeters,Biology,2
also,Biology,1
meter,Biology,1
stick,Biology,1
being,Biology,1
rested,Biology,1
10,Biology,1
minutes,Biology,1
done,Biology,1
placing,Biology,1
two,Biology,1
fingers,Biology,1
middle,Biology,1
index,Biology,1
place,Biology,1
on,Biology,2
radial,Biology,1
artery,Biology,1
arm,Biology,1
once,Biology,1
found,Biology,1
time,Biology,1
using,Biology,1
mychron,Biology,1
stop,Biology,1
watch,Biology,1
counting,Biology,1
beats,Biology,2
15,Biology,1
seconds,Biology,1
piece,Biology,1
paper,Biology,1
this,Biology,1
process,Biology,1
repeated,Biology,1
2,Biology,1
more,Biology,1
times,Biology,1
finding,Biology,1
multiplying,Biology,1
4,Biology,1
which,Biology,1
will,Biology,1
allow,Biology,1
you,Biology,1
per,Biology,1
minute,Biology,1
other,Biology,1
information,Biology,1
age,Biology,1
gender,Biology,1
athletic,Biology,1
or,Biology,2
not,Biology,2
if,Biology,1
student,Biology,1
smoker,Biology,1
coursework,Biology,1
principles,Biology,3
of,Biology,4
biology,Biology,3
,Biology,8
writing,Biology,1
a,Biology,4
scientific,Biology,2
paper,Biology,1
lab,Biology,1
section,Biology,1
l55,Biology,1
due,Biology,1
date,Biology,1
november,Biology,1
8,Biology,1
2017,Biology,1
spirometry,Biology,1
study,Biology,4
universitys,Biology,1
